Subject,Session,ID,TETTime,RTTime,CursorX,CursorY,TimestampSec,TimestampMicrosec,XGazePosLeftEye,YGazePosLeftEye,XCameraPosLeftEye,YCameraPosLeftEye,DiameterPupilLeftEye,DistanceLeftEye,ValidityLeftEye,XGazePosRightEye,YGazePosRightEye,XCameraPosRightEye,YCameraPosRightEye,DiameterPupilRightEye,DistanceRightEye,ValidityRightEye,TrialId,SoundFile,Condition,TrialType,AdjectiveType,AdjectiveOnset,NounOnset,SceneID,Target,Competitor,Contrast,Distractor,AOI1,AOI2,AOI3,AOI4,LookedObj,LookedStimulus,LookedType,ClickedObj,ClickedType,RT,CurrentObject,NthAfterAdj
4,1,196193,1097183.864,1096912,963,505,1097,183864,0.4651152,0.4652772,0.6182987,0.5939971,2.50458,637.072,0,0.538992,0.4713142,0.4211502,0.6042604,2.491831,635.7112,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,16
4,1,196198,1097200.558,1096929,963,507,1097,200558,0.465427,0.4671603,0.6182824,0.5940144,2.495237,637.0752,0,0.5385953,0.4718987,0.4211389,0.6042753,2.487714,635.6824,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,17
4,1,196203,1097217.246,1096946,979,510,1097,217246,0.471883,0.4655234,0.6181254,0.5940597,2.500391,637.2368,0,0.5479247,0.4807244,0.4209649,0.604273,2.502455,635.6681,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,18
4,1,196208,1097233.925,1096963,973,509,1097,233925,0.470809,0.4662559,0.6180897,0.593996,2.49627,637.2366,0,0.543479,0.4766823,0.4209293,0.6042335,2.478212,635.6772,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,19
4,1,196213,1097250.527,1096979,975,510,1097,250527,0.4703884,0.466825,0.6180219,0.5939679,2.503808,637.2557,0,0.5458841,0.4783312,0.4208706,0.6042494,2.499391,635.5631,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,20
4,1,196218,1097267.192,1096996,973,507,1097,267192,0.4702794,0.4676334,0.617952,0.5938602,2.496927,637.2337,0,0.5439535,0.4727641,0.4207785,0.60426,2.484501,635.4203,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,21
4,1,196223,1097283.865,1097012,971,508,1097,283865,0.4682858,0.4687841,0.6178622,0.5937638,2.49832,637.2253,0,0.5436999,0.4731153,0.4206676,0.6042424,2.479208,635.3654,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,22
4,1,196228,1097300.549,1097029,970,508,1097,300549,0.4694591,0.4674098,0.6177959,0.5936923,2.504545,637.1381,0,0.541266,0.4733633,0.4205973,0.6042269,2.480822,635.4421,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,23
4,1,196233,1097317.237,1097046,971,508,1097,317237,0.4692557,0.4697968,0.6177565,0.5936445,2.481857,637.1165,0,0.5428241,0.4709713,0.4205535,0.6042073,2.487587,635.5159,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,24
4,1,196238,1097333.837,1097062,970,508,1097,333837,0.4701097,0.4696521,0.6177506,0.59363,2.503936,637.1519,0,0.5405771,0.4724439,0.4205489,0.6041978,2.485265,635.5372,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,25
4,1,196243,1097350.481,1097079,971,508,1097,350481,0.4693522,0.4671829,0.6177779,0.5936503,2.494263,637.1459,0,0.5428218,0.4748865,0.4205906,0.6042108,2.500025,635.434,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,26
4,1,196248,1097367.181,1097096,971,509,1097,367181,0.4697836,0.4675389,0.6178261,0.5937395,2.486994,637.1863,0,0.5420355,0.4760081,0.4206514,0.6042306,2.503415,635.3702,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,27
4,1,196253,1097383.86,1097112,974,507,1097,383860,0.4725632,0.4675209,0.6179434,0.5938281,2.493742,637.2758,0,0.5425158,0.4726345,0.4207508,0.6042582,2.499194,635.3273,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,28
4,1,196258,1097400.541,1097129,971,504,1097,400541,0.4696595,0.4623251,0.618014,0.5939615,2.503812,637.2975,0,0.5421476,0.4725105,0.4208361,0.6042866,2.496636,635.4331,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,29
4,1,196263,1097417.234,1097146,974,507,1097,417234,0.4708414,0.4644417,0.6181129,0.5940693,2.494855,637.3013,0,0.5447289,0.4757532,0.4209284,0.6043206,2.491783,635.556,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,30
4,1,196268,1097433.83,1097162,972,506,1097,433830,0.4712599,0.4621795,0.618167,0.5941446,2.489844,637.2955,0,0.5414162,0.4752519,0.420981,0.6043589,2.497635,635.5966,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,31
4,1,196273,1097450.477,1097179,973,506,1097,450477,0.4721811,0.4630724,0.6182287,0.5941973,2.50818,637.2661,0,0.5417359,0.4750368,0.4210475,0.6043776,2.493201,635.598,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,32
4,1,196278,1097467.172,1097196,971,507,1097,467172,0.4698663,0.465773,0.6182558,0.5941911,2.512966,637.2936,0,0.5416596,0.4735855,0.4210687,0.60433,2.493889,635.6063,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,33
4,1,196283,1097483.855,1097212,972,506,1097,483855,0.4711608,0.4669175,0.618269,0.5941981,2.519738,637.3062,0,0.5417588,0.4713841,0.4210886,0.6042992,2.504067,635.5978,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,34
4,1,196288,1097500.541,1097229,976,505,1097,500541,0.4737077,0.4611261,0.6182432,0.5941669,2.514369,637.3141,0,0.5431814,0.4757186,0.4210651,0.6042852,2.526706,635.6225,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,35
4,1,196293,1097517.14,1097246,973,505,1097,517140,0.4720979,0.4629546,0.6181878,0.594083,2.545021,637.3184,0,0.5418141,0.4740007,0.4210163,0.6042612,2.521761,635.6858,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,36
4,1,196298,1097533.81,1097262,975,508,1097,533810,0.4720744,0.461614,0.6181278,0.594,2.536065,637.3467,0,0.5442793,0.4791923,0.4209569,0.6042367,2.548589,635.6573,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,37
4,1,196303,1097550.479,1097279,974,503,1097,550479,0.4715226,0.4578269,0.6180645,0.5939362,2.549988,637.3668,0,0.5432847,0.4741429,0.4209165,0.6042214,2.550875,635.6529,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,38
4,1,196308,1097567.165,1097296,974,506,1097,567165,0.4731466,0.4661958,0.6180091,0.593878,2.565592,637.3773,0,0.5414622,0.4718785,0.4208671,0.6041971,2.566896,635.6351,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,39
4,1,196313,1097583.853,1097312,972,505,1097,583853,0.4723452,0.4651649,0.6179751,0.5938398,2.581717,637.3795,0,0.5408719,0.4712339,0.420813,0.6041871,2.561957,635.5018,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,40
4,1,196318,1097600.442,1097329,1054,550,1097,600442,0.5112657,0.4992931,0.6171457,0.5947527,2.591495,637.6972,0,0.5869718,0.5197999,0.4202392,0.6050097,2.597449,635.5989,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,Fixation,Fixation,,AOI2,Target,2079,Stimulus,41
4,1,196323,1097617.107,1097346,1228,702,1097,617107,0.6070698,0.6429077,0.6157811,0.5961084,2.674653,637.5043,0,0.6728606,0.6579045,0.4194054,0.6063042,2.668055,635.7751,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,AOI4,bumpy_yellowtriangle1.jpg,Competitor,AOI2,Target,2079,Stimulus,42
4,1,196328,1097633.793,1097362,1203,708,1097,633793,0.594038,0.6485925,0.6156952,0.5962493,2.694705,637.6109,0,0.6594242,0.6627855,0.4192944,0.6065581,2.670053,635.8302,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,AOI4,bumpy_yellowtriangle1.jpg,Competitor,AOI2,Target,2079,Stimulus,43
4,1,196333,1097650.477,1097379,1212,719,1097,650477,0.5977429,0.6584854,0.6157562,0.5962443,2.710585,637.5862,0,0.6655247,0.6738791,0.4192408,0.6065279,2.664087,635.8281,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,AOI4,bumpy_yellowtriangle1.jpg,Competitor,AOI2,Target,2079,Stimulus,44
4,1,196338,1097667.164,1097396,1209,722,1097,667164,0.5957749,0.6654569,0.6157911,0.5962209,2.740061,637.6158,0,0.6640294,0.6733869,0.4192062,0.6065089,2.682715,635.8162,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,AOI4,bumpy_yellowtriangle1.jpg,Competitor,AOI2,Target,2079,Stimulus,45
4,1,196343,1097683.845,1097413,1212,718,1097,683845,0.5996254,0.6514452,0.6158412,0.5962031,2.729053,637.5703,0,0.6634448,0.6797943,0.4191906,0.606496,2.710217,635.7396,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,AOI4,bumpy_yellowtriangle1.jpg,Competitor,AOI2,Target,2079,Stimulus,46
4,1,196348,1097700.417,1097429,1213,723,1097,700417,0.5989891,0.6516299,0.6158897,0.5961901,2.736813,637.5813,0,0.6654003,0.6883078,0.4191939,0.6064721,2.739208,635.7403,0,111,K9_FlatCircle1.wav,NoContrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,#tall_bluespiral7.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,#tall_bluespiral7.jpg,bumpy_yellowtriangle1.jpg,AOI4,bumpy_yellowtriangle1.jpg,Competitor,AOI2,Target,2079,Stimulus,47
