Subject,Session,ID,TETTime,RTTime,CursorX,CursorY,TimestampSec,TimestampMicrosec,XGazePosLeftEye,YGazePosLeftEye,XCameraPosLeftEye,YCameraPosLeftEye,DiameterPupilLeftEye,DistanceLeftEye,ValidityLeftEye,XGazePosRightEye,YGazePosRightEye,XCameraPosRightEye,YCameraPosRightEye,DiameterPupilRightEye,DistanceRightEye,ValidityRightEye,TrialId,SoundFile,Condition,TrialType,AdjectiveType,AdjectiveOnset,NounOnset,SceneID,Target,Competitor,Contrast,Distractor,AOI1,AOI2,AOI3,AOI4,LookedObj,LookedStimulus,LookedType,ClickedObj,ClickedType,RT,CurrentObject,NthAfterAdj
3,1,24914,208436.144,207887,956,487,208,436144,0.4955615,0.4912765,0.5387186,0.2824079,3.032854,584.4016,0,0.5003682,0.4106467,0.3264789,0.3198369,3.059047,584.0634,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,31
3,1,24919,208452.835,207904,960,490,208,452835,0.4979778,0.4866877,0.5386288,0.2824121,3.017857,584.4294,0,0.5027562,0.421722,0.3263713,0.3198608,3.069706,584.187,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,32
3,1,24924,208469.518,207920,960,486,208,469518,0.4962487,0.488668,0.5385478,0.2824026,3.025483,584.4325,0,0.5037985,0.4117056,0.3262998,0.3198796,3.079325,584.2286,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,33
3,1,24929,208486.202,207937,958,495,208,486202,0.4987306,0.4888851,0.5384777,0.2824209,3.026096,584.5091,0,0.5000185,0.429346,0.3262365,0.3199248,3.11695,584.3226,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,34
3,1,24934,208502.888,207954,963,504,208,502888,0.4969963,0.4970495,0.5384157,0.2824259,3.051496,584.5848,0,0.506509,0.4367083,0.3261874,0.3199515,3.14933,584.3395,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,35
3,1,24939,208519.478,207970,960,490,208,519478,0.4975045,0.4853014,0.5383453,0.2823995,3.016331,584.6277,0,0.5031302,0.4229179,0.3261373,0.3199643,3.107939,584.3163,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,36
3,1,24944,208536.142,207987,963,506,208,536142,0.4978206,0.4952495,0.5382558,0.2823458,3.040462,584.6574,0,0.5061548,0.4418526,0.3260629,0.3199463,3.145053,584.3337,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,37
3,1,24949,208552.83,208004,966,493,208,552830,0.4991995,0.4906311,0.5381758,0.2822649,3.024289,584.6983,0,0.5075836,0.4224068,0.3259925,0.3198999,3.156652,584.3793,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,38
3,1,24954,208569.512,208020,965,495,208,569512,0.4988463,0.4876814,0.5380568,0.282147,3.029035,584.7266,0,0.5068408,0.4303744,0.3258692,0.3198417,3.14741,584.4682,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,39
3,1,24959,208586.193,208037,959,498,208,586193,0.4984152,0.4894519,0.5379076,0.2819702,3.042426,584.8084,0,0.501096,0.4340946,0.3257559,0.3197847,3.134264,584.4739,0,14,K9_FlatCircle1.wav,Contrast,test,Max,474,890,11,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,full_cube8.jpg,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,bumpy_bluecircle5.jpg,Fixation,Fixation,,AOI2,Target,2686,Stimulus,40
